Id_encuesta,id_usuario,Id_curso,Tipo_clase,fecha,preparado_clases,dominio_materia,mantiene_atencion,relaciona_con_ejemplos,ejemplos_mundo_profesional,accesible_y_atiende_consultas,fomenta_colaboracion,puntualidad,referencias_en_redes,recomendaria_profesor,organiza_actividades,contenidos_adecuados,grado_dificultad,conocimientos_utiles_futuro,clase_duracion,clase_horario,clase_conveniencia_dia,clase_calidad_conexion,clase_visibilidad_pantalla,clase_calidad_audio,velocidad_respuesta,utilidad_anuncios,satisfaccion_general,comentarios
E0369,U0747,C0018,Híbrido,2023-12-11 07:28:57,5,4,4,5,3,4,4,3,2,4,4,5,1,5,Pésimo,Bien,Bien,Regular,Regular,Bien,4,2,5,La tecnología utilizada facilita mucho el seguimiento de las sesiones.
E0370,U0716,C0030,Online,2023-12-11 07:45:51,3,4,5,4,3,4,1,5,3,5,5,5,5,4,Bien,Bien,Bien,Mal,Regular,Bien,4,3,4,"En mi día a día con el curso observo que la tecnología utilizada es correcta, con algún fallo puntual. Se nota que prueban las soluciones antes de cada sesión. Para mí, marca la diferencia respecto a otros programas."
E0371,U0558,C0030,Online,2023-12-12 08:26:30,3,4,5,5,4,1,5,3,2,1,4,5,4,4,Genial,Regular,Genial,Bien,Bien,Bien,5,3,5,Tras varias sesiones puedo decir que la metodología del curso es muy práctica y facilita mucho el aprendizaje. Las dinámicas se integran bien con los objetivos de cada módulo. Define la confianza que tengo en seguir avanzando.
E0372,U1082,C0016,Online,2023-12-12 16:23:25,2,2,2,4,1,2,1,2,1,1,2,2,1,2,Mal,Pésimo,Mal,Pésimo,Pésimo,Pésimo,2,4,1,Con la mente puesta en mis objetivos profesionales valoro que el contenido del curso no ha cumplido mis expectativas. Este punto me genera bastante frustración. Me ayuda a decidir en qué módulos profundizar.
E0373,U1046,C0029,Híbrido,2023-12-12 22:36:56,5,3,4,4,5,3,4,5,5,3,3,3,1,4,Bien,Bien,Mal,Mal,Regular,Regular,4,3,4,"Al repasar mis notas concluyo que las actividades son aceptables, aunque podrían ser más variadas."
E0374,U0553,C0001,Híbrido,2023-12-13 06:06:28,5,2,5,5,4,4,5,2,4,4,4,5,1,4,Bien,Bien,Regular,Regular,Genial,Bien,3,5,4,"La plataforma cumple su función, sin destacar demasiado. Se nota que prueban las soluciones antes de cada sesión."
E0375,U0562,C0024,Online,2023-12-13 12:46:58,3,3,4,4,5,3,3,3,5,4,3,1,2,4,Mal,Bien,Bien,Bien,Bien,Mal,5,3,3,"Analizando lo que he aprendido siento que la calidad técnica es aceptable, pero mejorable. Se aprovechan bien las herramientas colaborativas online."
E0376,U0425,C0011,Online,2023-12-14 03:50:06,4,4,4,4,2,5,4,2,4,5,5,4,3,5,Genial,Bien,Genial,Genial,Genial,Genial,4,3,5,A lo largo de estas semanas he notado que en general estoy satisfecho con el contenido que se ha impartido. Es un aspecto que comparto también con mis compañeros.
E0377,U1014,C0005,Online,2023-12-14 06:24:36,5,4,3,4,5,4,4,5,3,3,5,5,5,4,Regular,Genial,Regular,Genial,Pésimo,Bien,1,3,3,"Las actividades son aceptables, aunque podrían ser más variadas. Esa impresión se mantiene con el paso de las semanas."
E0378,U0326,C0026,Híbrido,2023-12-16 00:03:51,4,3,2,4,4,5,4,4,2,3,3,3,2,4,Bien,Genial,Regular,Genial,Regular,Bien,5,3,3,Con la mente puesta en mis objetivos profesionales valoro que a veces el profesor no consigue que los conceptos queden claros. Este punto me genera bastante frustración. Noto que el enfoque del docente está muy actualizado. Es un aspecto que comparto también con mis compañeros.
E0379,U0924,C0014,Online,2023-12-17 20:33:53,2,4,4,4,4,4,4,4,3,4,2,4,4,4,Regular,Genial,Mal,Genial,Bien,Bien,3,3,4,"Con la mente puesta en mis objetivos profesionales valoro que el contenido es correcto, aunque algunos temas me han parecido básicos. Creo que aún se podrían mejorar algunos detalles."
E0380,U0317,C0022,Online,2023-12-18 03:27:21,4,5,5,4,4,5,4,5,3,5,5,5,5,4,Genial,Genial,Bien,Genial,Genial,Genial,4,2,5,"Cuando comparo esta formación con otras, percibo que el profesor domina el contenido y sabe transmitirlo de manera excelente. El acompañamiento docente es clave para que avance. Me ayuda a decidir en qué módulos profundizar."
E0381,U0804,C0026,Híbrido,2023-12-18 03:53:56,3,4,4,2,4,1,5,2,4,5,2,4,4,3,Regular,Regular,Bien,Mal,Mal,Mal,5,3,4,Tras varias sesiones puedo decir que en general estoy satisfecho con el contenido que se ha impartido.
E0382,U1163,C0003,Online,2023-12-18 17:32:58,5,5,2,4,5,1,2,5,4,4,5,5,3,2,Genial,Bien,Regular,Genial,Genial,Genial,4,2,5,No he tenido prácticamente ningún problema técnico durante el curso. La parte digital nunca me ha dejado fuera de una actividad.
E0383,U0529,C0007,Online,2023-12-20 18:37:56,3,5,5,1,5,5,5,4,5,2,5,4,4,5,Bien,Regular,Genial,Bien,Bien,Genial,4,4,5,Hay un buen equilibrio entre explicación y ejercicios prácticos. Consigue equilibrar teoría y casos reales de forma constante. Me ayuda a decidir en qué módulos profundizar.
E0384,U0837,C0025,Híbrido,2023-12-23 18:41:25,4,4,5,5,5,5,3,4,4,2,4,5,1,4,Bien,Genial,Genial,Bien,Regular,Bien,5,5,5,En mi día a día con el curso observo que las respuestas del equipo de soporte son útiles la mayoría de las veces. Creo que aún se podrían mejorar algunos detalles. El feedback que recibo es claro y accionable.
E0385,U0715,C0015,Híbrido,2023-12-25 14:35:00,4,3,4,3,3,4,1,3,4,1,2,3,5,5,Pésimo,Bien,Regular,Bien,Genial,Bien,3,3,4,En mi día a día con el curso observo que el soporte suele responder en un tiempo razonable.
E0386,U0901,C0020,Online,2023-12-26 13:19:57,5,4,4,5,4,4,5,3,5,2,1,5,2,5,Genial,Genial,Genial,Genial,Bien,Genial,5,1,5,Desde mi perspectiva personal considero que me siento muy acompañado por el profesor durante todo el curso. Valoro mucho este aspecto del curso. La disponibilidad del profesorado genera mucha confianza. Creo que resume bien cómo vivo el curso.
E0387,U0061,C0026,Híbrido,2023-12-26 19:24:59,5,5,5,4,3,3,4,4,4,4,5,5,4,3,Pésimo,Regular,Genial,Bien,Regular,Regular,4,1,4,"Si pienso en el progreso del curso, creo que me siento muy acompañado por el profesor durante todo el curso. Hace que las dudas se resuelvan con rapidez. Para mí, marca la diferencia respecto a otros programas."
E0388,U0723,C0028,Online,2023-12-28 04:45:09,2,4,5,4,4,4,4,5,1,4,5,5,2,3,Genial,Mal,Genial,Bien,Genial,Genial,4,2,4,La experiencia en clase es razonable y estable. Me gustaría que se introdujeran cambios en este sentido. El equipo docente cuida los ritmos y los descansos. Creo que resume bien cómo vivo el curso.
E0389,U0093,C0028,Online,2023-12-28 13:33:35,4,4,4,5,3,5,5,4,4,4,1,2,4,4,Mal,Regular,Genial,Pésimo,Bien,Regular,5,4,4,Con la mente puesta en mis objetivos profesionales valoro que las respuestas del equipo de soporte son útiles la mayoría de las veces. Creo que aún se podrían mejorar algunos detalles. El seguimiento individual ayuda a no perder el ritmo. Lo tengo muy presente cuando hablo de la escuela.
E0390,U0858,C0017,Online,2023-12-29 13:29:33,4,4,2,4,5,5,5,5,2,3,1,3,2,4,Bien,Genial,Genial,Mal,Mal,Genial,2,1,3,Al repasar mis notas concluyo que las conexiones fallan con bastante frecuencia. Este punto me genera bastante frustración. Las grabaciones mantienen una calidad más que correcta.
E0391,U0619,C0028,Online,2023-12-30 01:38:00,5,4,4,5,4,4,5,4,3,5,5,5,5,5,Genial,Genial,Pésimo,Bien,Genial,Mal,5,2,5,Analizando lo que he aprendido siento que el contenido del curso está muy bien seleccionado y actualizado. Me da herramientas concretas para actuar en el trabajo. Es un aspecto que comparto también con mis compañeros.
E0392,U0352,C0014,Online,2024-01-01 07:45:13,3,5,5,3,4,4,4,5,5,5,4,5,3,5,Genial,Genial,Bien,Genial,Bien,Regular,5,5,5,Desde el primer módulo he sentido que el ambiente en clase favorece mucho la participación. Valoro mucho este aspecto del curso. El equipo docente cuida los ritmos y los descansos.
E0393,U0933,C0025,Híbrido,2024-01-01 08:00:01,4,5,5,2,5,4,3,4,4,3,5,5,5,3,Genial,Bien,Mal,Genial,Genial,Genial,3,4,4,"Analizando lo que he aprendido siento que las clases tienen un ritmo muy bueno y mantienen mi atención. La organización del aula está pensada para colaborar. Para mí, marca la diferencia respecto a otros programas."
E0394,U0281,C0011,Online,2024-01-01 20:56:15,3,3,1,5,1,5,3,5,5,4,4,1,5,5,Genial,Bien,Regular,Regular,Genial,Genial,4,5,3,Solo he tenido pequeños problemas técnicos que se han resuelto rápido.
E0395,U0421,C0019,Online,2024-01-01 23:56:15,2,4,5,4,3,4,2,5,5,5,5,4,4,3,Bien,Regular,Genial,Bien,Bien,Mal,5,3,5,Al repasar mis notas concluyo que el profesor responde a las dudas y facilita el seguimiento del temario. Valoro mucho este aspecto del curso. Me ayuda a decidir en qué módulos profundizar.
E0396,U1115,C0025,Híbrido,2024-01-02 01:10:45,3,5,5,5,5,5,5,5,4,4,5,4,3,4,Mal,Genial,Genial,Bien,Genial,Genial,4,1,5,Al repasar mis notas concluyo que el profesor domina el contenido y sabe transmitirlo de manera excelente. La forma en que guía los debates es muy valiosa. Es algo que impacta en mi motivación diaria.
E0397,U0360,C0030,Online,2024-01-03 11:08:18,4,2,2,4,3,3,4,5,5,4,3,3,3,4,Bien,Bien,Bien,Bien,Regular,Regular,4,3,3,Me siento cómodo participando en las clases. Creo que aún se podrían mejorar algunos detalles. Las interacciones con los compañeros enriquecen las sesiones. Creo que resume bien cómo vivo el curso.
E0398,U0423,C0006,Híbrido,2024-01-06 08:51:57,2,5,4,3,4,3,5,3,5,2,4,5,5,3,Genial,Bien,Genial,Genial,Bien,Bien,3,4,5,Las clases tienen un ritmo muy bueno y mantienen mi atención. Las interacciones con los compañeros enriquecen las sesiones.
E0399,U0679,C0007,Online,2024-01-06 14:38:11,3,4,5,5,5,3,4,4,5,5,4,3,5,5,Genial,Genial,Bien,Bien,Bien,Mal,5,4,5,"Si pienso en el progreso del curso, creo que las clases se me pasan rápido porque son dinámicas y entretenidas."
E0400,U0527,C0006,Híbrido,2024-01-07 01:07:34,3,3,5,5,4,4,4,4,5,2,4,3,3,4,Bien,Mal,Bien,Regular,Genial,Bien,4,3,3,Me cuesta mantener la atención durante toda la clase. Este punto me genera bastante frustración. El equipo docente cuida los ritmos y los descansos.
E0401,U0478,C0020,Online,2024-01-07 03:26:35,4,4,4,4,3,5,3,2,1,1,4,3,1,4,Bien,Mal,Bien,Bien,Genial,Regular,3,4,3,En varias ocasiones he sentido que el soporte tardaba demasiado en responder.
E0402,U1095,C0023,Híbrido,2024-01-08 22:43:34,3,3,3,5,3,1,4,5,3,2,4,5,4,4,Regular,Bien,Mal,Regular,Regular,Genial,5,4,3,Desde mi perspectiva personal considero que el profesor responde a las dudas y facilita el seguimiento del temario. Valoro mucho este aspecto del curso. Hace que las dudas se resuelvan con rapidez. Esa impresión se mantiene con el paso de las semanas.
E0403,U0183,C0011,Online,2024-01-11 03:17:08,4,5,5,4,4,4,5,5,4,5,3,4,4,2,Bien,Bien,Bien,Bien,Bien,Genial,4,5,5,"Cuando comparo esta formación con otras, percibo que la atención al alumno es excelente y muy cercana. La comunicación por correo y chat está bien coordinada. Es algo que impacta en mi motivación diaria."
E0404,U1092,C0003,Online,2024-01-11 06:12:28,5,1,4,3,1,4,5,1,4,4,5,2,4,4,Bien,Genial,Genial,Genial,Genial,Mal,4,5,4,Desde mi perspectiva personal considero que en general la plataforma responde bien y es estable. Creo que aún se podrían mejorar algunos detalles. La parte digital nunca me ha dejado fuera de una actividad.
E0405,U0433,C0023,Híbrido,2024-01-15 19:44:18,5,4,1,4,1,4,5,4,5,4,5,4,5,5,Regular,Genial,Bien,Bien,Pésimo,Regular,4,3,4,En conversaciones con mis compañeros coincidimos en que las explicaciones del profesor son correctas pero podrían ser más dinámicas. La forma en que guía los debates es muy valiosa. Se refleja en los resultados que obtengo en cada entrega.
E0406,U0111,C0021,Online,2024-01-16 12:16:44,5,5,4,2,5,5,5,3,5,4,5,5,3,5,Bien,Genial,Bien,Regular,Bien,Genial,4,4,5,"Mirando mi avance hasta ahora entiendo que las actividades planteadas encajan bien con los objetivos del curso. Me gustaría que se introdujeran cambios en este sentido. Las dinámicas se integran bien con los objetivos de cada módulo. Para mí, marca la diferencia respecto a otros programas."
E0407,U0371,C0012,Online,2024-01-20 04:49:46,2,5,4,5,3,4,5,5,1,5,3,4,3,4,Bien,Regular,Pésimo,Bien,Regular,Bien,4,5,4,Tras varias sesiones puedo decir que me encanta la combinación de teoría y práctica que se utiliza en el curso.
E0408,U0240,C0004,Online,2024-01-24 04:56:33,2,5,5,4,4,5,4,4,4,4,2,5,3,2,Genial,Bien,Mal,Bien,Bien,Mal,5,3,3,Analizando lo que he aprendido siento que me siento cómodo participando en las clases. Lo tengo muy presente cuando hablo de la escuela.
E0409,U0709,C0010,Online,2024-01-27 20:35:22,3,4,3,3,5,2,5,4,2,2,4,4,1,3,Genial,Pésimo,Genial,Regular,Genial,Genial,3,2,4,"Mirando mi avance hasta ahora entiendo que la metodología del curso me resulta correcta, sin destacar demasiado. Define la confianza que tengo en seguir avanzando."
E0410,U0630,C0015,Híbrido,2024-01-30 22:04:29,5,3,5,5,5,5,4,4,3,4,4,5,3,4,Genial,Genial,Regular,Genial,Genial,Regular,4,3,5,En conversaciones con mis compañeros coincidimos en que la atención al alumno en general es buena. El seguimiento individual ayuda a no perder el ritmo.
E0411,U0594,C0014,Online,2024-01-31 01:22:37,4,4,3,4,4,3,4,5,2,3,3,5,5,4,Regular,Genial,Genial,Regular,Genial,Bien,3,4,4,Analizando lo que he aprendido siento que la mayor parte del contenido me resulta aplicable a mi trabajo.
E0412,U0486,C0002,Online,2024-02-01 04:26:07,4,3,4,5,5,5,3,5,3,4,4,5,4,5,Genial,Genial,Genial,Regular,Mal,Bien,3,3,4,"Si pienso en el progreso del curso, creo que me siento cómodo participando en las clases. El equipo docente cuida los ritmos y los descansos."
E0413,U0701,C0025,Híbrido,2024-02-03 05:27:52,1,4,4,5,3,2,2,4,4,5,4,3,3,5,Regular,Bien,Genial,Regular,Bien,Genial,3,1,4,"Tras varias sesiones puedo decir que el ritmo de clase es aceptable, aunque no siempre perfecto. Me gustaría que se introdujeran cambios en este sentido. La organización del aula está pensada para colaborar. Creo que resume bien cómo vivo el curso."
E0414,U0262,C0025,Híbrido,2024-02-03 11:27:02,5,1,5,5,4,4,1,4,2,5,4,5,4,4,Mal,Mal,Mal,Bien,Mal,Genial,5,5,5,Con la mente puesta en mis objetivos profesionales valoro que el contenido del curso está muy bien seleccionado y actualizado. Es algo que impacta en mi motivación diaria.
E0415,U0480,C0030,Online,2024-02-03 18:57:58,4,2,3,5,3,4,5,3,3,4,5,3,5,4,Genial,Mal,Mal,Bien,Bien,Mal,5,1,4,"El contenido es correcto, aunque algunos temas me han parecido básicos. Hay ejemplos que puedo trasladar directamente a mis proyectos."
E0416,U0650,C0013,Online,2024-02-04 14:04:51,5,2,4,4,3,2,4,4,2,4,5,5,5,4,Genial,Genial,Regular,Regular,Bien,Bien,2,4,4,"Los temas tratados son muy relevantes para mi desarrollo profesional. Encuentro referencias útiles para seguir investigando por mi cuenta. Para mí, marca la diferencia respecto a otros programas."
E0417,U0340,C0027,Online,2024-02-06 01:24:21,3,4,5,2,5,4,1,4,5,5,5,5,4,4,Bien,Bien,Bien,Bien,Bien,Genial,5,5,5,Con la mente puesta en mis objetivos profesionales valoro que la dedicación del profesor marca una diferencia enorme en mi aprendizaje. La forma en que guía los debates es muy valiosa. Define la confianza que tengo en seguir avanzando.
E0418,U0669,C0006,Híbrido,2024-02-06 04:47:37,5,2,5,4,5,4,4,4,3,2,5,5,2,5,Bien,Bien,Regular,Pésimo,Regular,Regular,4,1,3,Con la mente puesta en mis objetivos profesionales valoro que me siento cómodo participando en las clases.
E0419,U0552,C0018,Híbrido,2024-02-06 10:28:06,5,3,3,5,4,5,1,3,4,5,3,5,4,5,Bien,Regular,Genial,Mal,Bien,Regular,4,5,5,Tras varias sesiones puedo decir que los materiales del curso aportan valor y complementan bien las clases. Valoro mucho este aspecto del curso. Es algo que impacta en mi motivación diaria.
E0420,U0459,C0029,Híbrido,2024-02-06 11:22:08,5,4,5,4,3,4,4,5,2,4,4,5,3,5,Genial,Regular,Bien,Regular,Regular,Bien,3,4,3,Con la mente puesta en mis objetivos profesionales valoro que me cuesta mantener la atención durante toda la clase.
E0421,U0184,C0007,Online,2024-02-07 02:15:09,5,4,4,3,5,4,4,3,4,3,5,5,4,5,Bien,Genial,Bien,Pésimo,Regular,Genial,2,5,3,"He tenido varios problemas técnicos que cortan el ritmo de la sesión. Este punto me genera bastante frustración. Se aprovechan bien las herramientas colaborativas online. Para mí, marca la diferencia respecto a otros programas."
E0422,U0138,C0018,Híbrido,2024-02-07 10:12:37,4,4,4,2,5,5,5,4,3,4,5,4,5,4,Bien,Bien,Regular,Bien,Genial,Mal,3,3,5,Desde mi perspectiva personal considero que las respuestas del equipo de soporte son útiles la mayoría de las veces. Valoro mucho este aspecto del curso. Es algo que impacta en mi motivación diaria.
E0423,U1161,C0007,Online,2024-02-10 00:07:32,5,5,3,2,5,3,3,2,1,4,3,4,5,4,Genial,Regular,Genial,Bien,Genial,Genial,5,1,5,Desde mi perspectiva personal considero que el contenido es profundo y a la vez fácil de seguir. Siento que el temario está vivo y se actualiza con frecuencia. Me ayuda a decidir en qué módulos profundizar.
E0424,U0707,C0011,Online,2024-02-10 15:40:52,3,3,1,3,4,3,4,5,4,4,4,4,2,4,Bien,Genial,Genial,Bien,Genial,Bien,5,2,2,"Mirando mi avance hasta ahora entiendo que echo en falta más ejemplos o aclaraciones por parte del profesor. Creo que aún se podrían mejorar algunos detalles. Me anima a preparar las sesiones con antelación. Para mí, marca la diferencia respecto a otros programas."
E0425,U0582,C0019,Online,2024-02-11 00:34:19,2,1,3,1,2,1,3,1,2,1,2,1,2,1,Regular,Pésimo,Pésimo,Pésimo,Mal,Pésimo,1,2,1,He tenido que insistir más de una vez para resolver algunos problemas. Siempre encontramos a alguien disponible en el campus virtual. Lo tengo muy presente cuando hablo de la escuela.
E0426,U0081,C0031,Online,2024-02-11 03:50:15,3,5,4,4,4,4,4,4,4,4,3,3,1,3,Genial,Genial,Regular,Regular,Bien,Regular,4,4,4,"Analizando lo que he aprendido siento que la estructura de las sesiones es razonable, pero algo predecible. Creo que aún se podrían mejorar algunos detalles."
E0427,U0769,C0011,Online,2024-02-11 09:59:36,5,4,5,5,5,4,4,5,4,4,5,4,1,5,Genial,Bien,Bien,Genial,Genial,Regular,4,4,5,Con la mente puesta en mis objetivos profesionales valoro que solo he tenido pequeños problemas técnicos que se han resuelto rápido. Valoro mucho este aspecto del curso. Se nota que prueban las soluciones antes de cada sesión. Es un aspecto que comparto también con mis compañeros.
E0428,U0870,C0006,Híbrido,2024-02-12 15:02:03,5,4,4,5,2,5,5,4,5,5,3,4,3,2,Genial,Mal,Bien,Bien,Regular,Regular,2,5,4,La experiencia en clase es razonable y estable. Salgo de cada clase con ideas prácticas para aplicar. Me ayuda a decidir en qué módulos profundizar.
E0429,U0762,C0014,Online,2024-02-14 02:34:46,5,2,5,4,5,2,4,5,4,5,3,3,4,5,Genial,Genial,Bien,Genial,Genial,Bien,5,5,5,A lo largo de estas semanas he notado que me siento muy acompañado por el soporte académico y técnico. Detectan incidencias antes de que se conviertan en un problema.
E0430,U0030,C0010,Online,2024-02-14 03:43:30,3,5,5,5,4,3,5,3,5,2,5,5,4,3,Genial,Genial,Bien,Genial,Bien,Genial,4,5,5,"Con la mente puesta en mis objetivos profesionales valoro que la calidad de audio y vídeo en las clases online es excelente. La plataforma permite seguir la clase incluso desde el móvil. Para mí, marca la diferencia respecto a otros programas."
E0431,U0542,C0010,Online,2024-02-14 17:33:24,1,1,2,1,1,2,3,2,1,2,1,1,2,3,Mal,Mal,Pésimo,Pésimo,Pésimo,Pésimo,2,2,1,Echo en falta más actividades prácticas en esta metodología. Se nota que cada bloque responde a un propósito concreto.
E0432,U0166,C0014,Online,2024-02-17 02:43:37,5,4,4,4,4,4,5,3,1,4,3,5,5,2,Mal,Bien,Bien,Regular,Genial,Bien,1,3,4,Mirando mi avance hasta ahora entiendo que la calidad de la conexión suele ser buena.
E0433,U0249,C0009,Híbrido,2024-02-17 03:10:59,4,2,5,5,3,3,1,3,4,4,5,2,4,5,Bien,Pésimo,Regular,Regular,Regular,Regular,4,1,3,A lo largo de estas semanas he notado que he tenido varios problemas técnicos que cortan el ritmo de la sesión.
